title,price,URL,thumbnailURL
PC Rakitan Gaming Full Set AMD Ryzen 5 5600G | RAM 16GB | SSD ,Rp4.580.000,https://www.tokopedia.com/gxcompbandung/pc-rakitan-gaming-full-set-amd-ryzen-5-5600g-ram-16gb-ssd-pc-only-16gb-256gb-ssd-a15b5?extParam=ivf%3Dtrue%26keyword%3Dpc+rakitan%26search_id%3D20241113182243F181F531882355337UNZ,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/8/29/9e27b440-ee94-40ac-bb9d-120a352af838.png.webp?ect=4g
COC GAMER'S BOX V129.0 - Paket PC Rakitan RTX 4060,Rp9.299.000,https://www.tokopedia.com/cockomputer/coc-gamer-s-box-v129-0-paket-pc-rakitan-rtx-4060?extParam=ivf%3Dfalse%26keyword%3Dpc+rakitan%26search_id%3D20241113182243F181F531882355337UNZ,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/9/21/235741aa-930b-4aa3-95c1-9f852e8d8e34.png.webp?ect=4g
IMBA CheapSHOT PC | i5-11400F | RTX 3050 | 8GB | Rakitan Gaming PC,NULL,https://www.tokopedia.com/imbapc/imba-cheapshot-pc-i5-11400f-rtx-3050-8gb-rakitan-gaming-pc?extParam=cmp%3D1%26ivf%3Dfalse%26keyword%3Dpc+rakitan%26search_id%3D20241113182243F181F531882355337UNZ,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/9/13/9b9831ca-571b-498d-9c76-820bda2b713f.jpg.webp?ect=4g
PC Gaming i5 12400 RTX 4060 Rakitan High End Design Editing Rendering Siap Pakai,NULL,https://www.tokopedia.com/jaktech-id/pc-gaming-i5-12400-rtx-4060-rakitan-high-end-design-editing-rendering-siap-pakai-cgb-gtx1650-4b5cf?extParam=ivf%3Dfalse%26keyword%3Dpc+rakitan%26search_id%3D20241113182243F181F531882355337UNZ,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/9/13/1203f7fb-3d16-4152-825c-9b5f857db388.jpg.webp?ect=4g
PC Rakitan Core i5/CPU Core i5/DDR 8GB/HDD 500GB,Rp1.310.000,https://www.tokopedia.com/persadacomputer/pc-rakitan-core-i5-cpu-core-i5-ddr-8gb-hdd-500gb-ultron-500gb-4g-b-96436?extParam=ivf%3Dfalse%26keyword%3Dpc+rakitan%26search_id%3D20241113182243F181F531882355337UNZ,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/1/9/3d43c005-4701-4bff-b851-fa790bdffcd8.png.webp?ect=4g
KYO ALPHA PC Gaming i7 13700F RTX 4070 TI B760M DDR5 32GB Rakitan PC,Rp24.550.000,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_jd6AKfH_edbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSz2Q31i6sJRHpJOHsUhoseDUMoFyaUEHpnFbm-FQRo2PcB5QiUEH_JDUMVDgaUEUSo7QuY0rfuS9fFp9fFa9fFhUiFiQSuWyMua9fYM9fVjraUEHs1DUMNOQ3-BrBYxgIowrMuhUstaoZFiyfV79fBjraUE3pUNoaFa6_KDHpKOHB7DUMNwyfVXgcBjy9zB9fVjraUEHsKFbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiy3zwrfo5rM1i6srOHaddHAeO6_y7HA1aoAyabm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-QuVd_s-u8BBW39BHuVgW3_-oPJNI1MBg8_V2_jPqqjh9zMBg8jjO3MOu8jOI1Mhoe7BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9PE3I2ooJN1ZsxMzpBNyuPjrc-WzSoyHSzDguxjPMoW1MggQ_BfypoZQcoX8AxizJ2pysoj6cgIPRxizpjpgjxduV-ugJNZu_uu3ACD_O-crfNsz7OSyfOcrMVy1Mxiq3zjgjxd8MzIH_xMzRzE3BPj6cgc_jgZHAVcuchZgB-uo1x983zR39Bm8uB9PICjz7gOZsJh6cgI_MB-q9P2yp-6PMoWuMggQj2fgAo6QJBkQfBoe7BpZ3N6qMUpZMhyH7ND3uxGqMVAZ_g-qj7F_1H7H7Ok3_VozJOE_1zS8jOk1_u-QsnYUiFiyfhOrRzBrBY2gVYfHiUEHsJfo_1DUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsHdo_UibmU7HAnNUiFiHpj7HZUDUsHNo_KibmUpHsHi9ZFirI-2yfuwyMBjUstpHAnDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUE6_HpbsHRo_Jf6_HOHsHhH_rDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXopU7HAypHpJ7opepHsJh6I7?t=desktop&dv=desktop&pub_id=0&ob=23&src=find&keywords=pc+rakitan&management_type=1&is_search=1&pub_unit=0&r=https%3A%2F%2Fwww.tokopedia.com%2Fkyo-official%2Fkyo-alpha-pc-gaming-i7-13700f-rtx-4070-ti-b760m-ddr5-32gb-rakitan-pc-rtx4060ti-full-white-d6339%3FextParam%3Divf%253Dfalse%26src%3Dtopads&pub_domain=0&page=1,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/8/14/12d04e37-f30b-44b9-9988-85e3d9284f17.jpg.webp?ect=4g
PC RAKITAN I3 2120 RAM 8GB DDR3 SSD 128GB SUPER MURAH,Rp550.000,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHsUf6AUF6_rhbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSz2Q31i6sJRHpJOHsUhoseDUMoFyaUEHsKOHmFircYpq9z2Qfdi6sJabm-0g9BRQR-j9fBjUstfH_nN6Arf6_jdbm-xQcri6i-0PVYB8cVsPVY7QZUDUMNOQ3-BrBY5gBYxgIHi6sUObm-XP3Oig9-wy3zp9R-BrZUEHs1DUMoxPVY2gIHi6BDa6_rDHsjdbAHdo_-Pbm-X9foxQMz2gcV7guYxgIHi6sUdHmFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUstRosKXHsUhHsrfHAyh6AeFoaFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9P-q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjVO_320o1OEypV-q9P2yM7NPujau3Bvq120_uzjQJ7aZMOoq_nh3MO6qjh11MWgQ1O7332ZQuBNH3xgQ1ON_OPqQJOEeMWquJV2_JoGPMoWQcNxupuM3jP3POKaQcW-qMY2_1o-r7BW69BxufzFyMFNPfoW63Wju7dF3A-Dq7BkQfBoe7BpZ37N83V9gICiQABEy1rNPOKaQcW-qMY2_1o-r7BXzsVq3JtO3AoZqVtp_3Bvq1tFyBxd6cUpZSCqHMhO3uPdgMJausujHsBN3jyNq3Ua692jzOgNgjxdrMzc63hBz7gkgJo-r7BX_M2iH72D3A-G83UpgI2q17jfZ32Cq1hAZS2gHsBN3ByN8B29zSBgHMP2_fB-8jNJyRuoqBVN_Ozs8jOJu_-68BBN_uoG6ZUDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsHdo_UibmU7HAnNUiFiHpj7HZUDUsHNo_KibmUpHsHi9ZFirMuDg9gxQMoB9RosQR-BUstFbsKOo_UdHAyaH_ra6AJdHs1DUSCaq3oB9f-2gmUEHsKOHmFigfYxQVY2gmUEHiFigMBXy3hwrMuDrMVXqOYxgIosQR-BUstNHsUXoprpHpna6_nhHprNoiFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmdFosHNHpKdoAyhosndo_Hf697?r=https%3A%2F%2Fwww.tokopedia.com%2Fgenerasikomputer%2Fpc-rakitan-i3-2120-ram-8gb-ddr3-ssd-128gb-super-murah%3FextParam%3Divf%253Dfalse%26src%3Dtopads&src=find&pub_id=0&is_search=1&pub_unit=0&page=1&t=desktop&keywords=pc+rakitan&management_type=1&ob=23&dv=desktop&pub_domain=0,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/8/20/5f794e24-236f-4b20-9c6a-11aa471a8d69.jpg.webp?ect=4g
PC Rakitan i5 2400 8GB SSD 128GB Lengkap Siap Pakai,Rp1.676.000,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUE6Ajaopy7HAKDUMVj9RzNrc1i6sJDUSupg9-wq3ei6iUFUiFiPcBWgZUEH_rpH_1aHsJfomFiyRCsUstpHAnFbm-FQRo2PcB5QiUEH_HDUMWB89P5rMzwq3ei6syaosUO6_rdoAKDUMVDgaUEUMW79fudy3o79RzWUiFiQSuWyMua9fYM9fVjraUEHs1DUMNOQ3-BrBYxgIowrMuhUstaoZFiyfV79fBjraUE3pUNoaFa6_KDHpKOHB7DUMNwyfVXgcBjy9zB9fVjraUEHsKFbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiy3zwrfo5rM1i6srO6md7HsndHsHfHpr7H_jNbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke9uo8juN_Bo-r7BWo9giQ1NDZ325qu2Jz_oquJN23M2-PJN93M2g8_nF3jPGqjh9Z_CqQ1O73uPGqjOkQcOquJOR3jPuP7B2PfBiH72F3s-DPuKa1MhszsBF3jo-ojBke3BHe72fyfODQMV9o3gsZJ2f3jx3qMzc69Cqe7jfZ32Cq1hAZSgsQ3hXyurOgMHaqIgszsBF3jo-ojBke3BHe72dgVP383u36_CgufzEZ325q3zIH_xMzpBNyuPjrc-WzSoyHSzDguxjPMoW1MggQ_BfypoZQcoX8AxxHO-M3BxtqVjp13BHe72E3_UN8u2363BsQ_jpyp-uq1Y2Z9P-q9P2yp-6PMoWuMgsHBgtyfO6Q7BkQfBo8BVN_c2S8JOEe_ovucPd_S2zP7NJZ3BM1_7YUiFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHpKOHiUDUseFHAjibmUp6_ehUiFiHpjO6mUDUsHaHa-Pbm-ag3hBPMVXyfuwrfo5rM1i6snX6AKhHAjpoAydopUpHpU76mFirI-2yfuwyMBjUstpHAnFbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6sjaHmdFHsnFH_JRHsKO6_KObm-hP3ua8uYag3hay3N09RosQR-BUstFbsnOosjhHAKao_jN6AUOHpyaoI7?dv=desktop&page=1&pub_domain=0&r=https%3A%2F%2Fwww.tokopedia.com%2Fcahayamatahari%2Fpc-rakitan-i5-2400-8gb-ssd-128gb-lengkap-siap-pakai-4-128gb-tanpa-monitor-a7905%3FextParam%3Divf%253Dfalse%26src%3Dtopads&src=find&is_search=1&pub_unit=0&management_type=1&t=desktop&pub_id=0&keywords=pc+rakitan&ob=23,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/7/16/e46e1723-0b6b-4314-bf63-d65f511f4c66.png.webp?ect=4g
PC RAKITAN CORE I5 2310 RAM 8GB SSD 256GB MULUS LIKE NEW MANTAP ,Rp1.000.000,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHsUf6AUF6_rdbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSz2Q31i6sJRHpJOHsUhoseDUMoFyaUEHsKOHmFircYpq9z2Qfdi6sJ7bm-0g9BRQR-j9fBjUstfH_nN6Arf6_jdbm-xQcri6i-0PVYB8cVsPVY7QZUDUMNOQ3-BrBY5gBYxgIHi6sUObm-XP3Oig9-wy3zp9R-BrZUEHs1DUMoxPVY2gIHi6BDa6_rDHsjdbAHdo_-Pbm-X9foxQMz2gcV7guYxgIHi6sUdHmFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUstRosyXoAraHAyhop17HpKOoaFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9P-q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjVO_320o1OEypV-q9P2yM7NPujau3Bvq120_uzjQJ7aZMOoq_nh3MO6qjh11MWgQ1O7332ZQuBNH3xgQ1ON_OPqQJOEeMWquJV2_JoGPMoWQcNxupuM3jP3POKaQcW-qMY2_1o-r7BW69BxufzFyMFNPfoW63Wju7dF3A-Dq7BkQfBoe7BpZ37N83V9gICiQABEy1rNPOKaQcW-qMY2_1o-r7BXzsVq3JtO3AoZqVtp_3Bvq1tFyBxd6cUpZSCqHMhO3uPdgMJausujHsBN3jyNq3Ua692jzOgNgjxdrMzc63hBz7gkgJo-r7BX_M2iH72D3A-G83UpgI2q17jfZ32Cq1hAZS2gHsBN3ByN8B29zSBgHMP2_fB-8jNJ39u6zVuN_92V81OEu9P6ucPd_92zq3gzv_7ibm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUp6A1aUiFioAnF6ZUDUsHNoAJibmUp6_1dUiFiHpUpUB7DUS-BQcufy3NsguYpyfYagZUEHmddoAnNosKaose7opyOHpnfbm-FrMBsguYiq3ei6sUdo_nDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUE6_JRbsjRo_r7o_1aH_n7osyDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXHA1aHsJaHsefopyaHA1RoA-Y?pub_id=0&ob=23&page=1&management_type=1&r=https%3A%2F%2Fwww.tokopedia.com%2Fgenerasikomputer%2Fpc-rakitan-core-i5-2310-ram-8gb-ssd-256gb-mulus-like-new-mantap%3FextParam%3Divf%253Dfalse%26src%3Dtopads&pub_unit=0&pub_domain=0&keywords=pc+rakitan&dv=desktop&src=find&t=desktop&is_search=1,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/12/12/e66fe22f-eefd-4df8-9ed8-4f9a3bd9dab8.jpg.webp?ect=4g
Komputer PC Rakitan Untuk Office / Admin Core i5 Lengkap Siap Pakai,Rp2.831.000,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_1OHpnRosyFbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSz2Q31i6sJRHpJOHsUhoseDUMoFyaUEH_jFHmFircYpq9z2Qfdi6sJObm-xQcri6i-pPcOwqRoBgOYDHOYDHBYDHZUDUMNOQ3-BrBY5gBYxgIHi6sUObm-XP3Oig9-wy3zp9R-BrZUEHs1DUMoxPVY2gIHi6BDa6_rDHsjdbAHdo_-Pbm-X9foxQMz2gcV7guYxgIHi6sUdHmFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUstRoprXosKOopjNHsHp6_jhoiFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z_VHqjuN_7z-P7N1z9BvzJBR_BzV81YAZ9o-Q9zDguxjPMoW1MgsHjNfyfOuq1Y2Z9P-q9P2yM7NPujau3Bvq120_uzjQJ7aZMOoq_nh3MO6qjh11MWgQ1O7332ZQuBNH3xgQ1ON_OPqQJOEeMWquJV2_JoGPMoWQcNxupuM3jP3POKaQcW-qMY2_1o-r7BW69BxufzFyMFNPfoW63Wju7dF3A-Dq7BkQfBoe7BpZ37N83V9gICiQABEy1rNPOKaQcW-qMY2_1o-r7BXzsVq3JtO3AoZqVtp_3Bvq12p__Jd8jYJu9BMZIxfyfODQMV9o3xizsBa3BxDHfUpZMWyHj2fyso6HV2yZsxMzRPNyjrNHfgU8IoouRxfgAod6V1Fujx1uugvujyNZBz01M-GH7-kZ1xGqcJaQACgupzX3Vxd6cHp1SzMZIxayp-3QMgU8VzZu3z61B1OuuKFujYZH9oXy7PogfoWzS-x3V-tyMBjgcgU8c2gq1BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjV2_JoG8Bja69BqusBE3BPc8ujagfBvq1BE_BzVP1N1Z9xozJBE_32o81Ok19PozVu2gBJYvZUDUMoDP9o7g9-wq3zwPsUi6sHdopydbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUp6A1aUiFioAnF6ZUDUsHNoAJibmUp6_1dUiFiHpUpUB7DUMPaQRuF9Ro7rMV7g3PNUs2QHZFa9ZFirI-2yfuwyMBjUsth6_nFbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6sjhoZdOHpeFo_KaopUfopyhbm-hP3ua8uYag3hay3N09RosQR-BUstFbsJ7op1hoArNHsUdHsrFo_uY?is_search=1&src=find&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fpinsir%2Fkomputer-pc-rakitan-untuk-office-admin-core-i5-lengkap-siap-pakai-spc-19-inch%3FextParam%3Divf%253Dfalse%26src%3Dtopads&pub_id=0&keywords=pc+rakitan&pub_unit=0&pub_domain=0&page=1&ob=23&t=desktop&management_type=1,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/6/13/27d2d06d-9a23-427e-84d1-22911a5f261f.jpg.webp?ect=4g
PC / CPU / KOMPUTER RAKITAN CORE i5 BARU GARANSI 1 TAHUN,Rp1.460.000,https://www.tokopedia.com/nenetcomputer/pc-cpu-komputer-rakitan-core-i5-baru-garansi-1-tahun-hdd-500gb-only-4gb?extParam=ivf%3Dfalse%26keyword%3Dpc+rakitan%26search_id%3D20241113182243F181F531882355337UNZ,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/10/10/5ed39f88-965d-493d-b25d-e830df467482.jpg.webp?ect=4g
PC Rakitan EK Gaming BattleLionz V2 - Core i3 GTX 1650 Enter Komputer,NULL,https://www.tokopedia.com/enterkomputer/pc-rakitan-ek-gaming-battlelionz-v2-core-i3-gtx-1650-enter-komputer-battlelionz-165-pc-cd7a4?extParam=ivf%3Dfalse%26keyword%3Dpc+rakitan%26search_id%3D20241113182243F181F531882355337UNZ,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/10/22/fb5d7cec-1ed4-4d59-8715-6390df10193c.jpg.webp?ect=4g
PC Rakitan EK Gaming BattleForteer EX - Ryzen 5 RTX 4060 EnterKomputer,NULL,https://www.tokopedia.com/enterkomputer/pc-rakitan-ek-gaming-battleforteer-ex-ryzen-5-rtx-4060-enterkomputer-forteer-406-s-pc-5586f?extParam=ivf%3Dfalse%26keyword%3Dpc+rakitan%26search_id%3D20241113182243F181F531882355337UNZ,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/8/3/74223ebe-53bd-49bc-b4c8-0a5853b45fd5.jpg.webp?ect=4g
PC Rakitan Fullset Intel i7 4770 RAM 16GB SSD 1 TB For Home | Office,NULL,https://www.tokopedia.com/jnckomputer/pc-rakitan-fullset-intel-i7-4770-ram-16gb-ssd-1-tb-for-home-office-monitor-19-inch-4gb-128gb-sata-d0018?extParam=ivf%3Dfalse%26keyword%3Dpc+rakitan%26search_id%3D20241113182243F181F531882355337UNZ,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/5/29/3c414558-c3c5-41a8-9113-25b84e21a53b.jpg.webp?ect=4g
PC Rakitan EK Office Fizzword Red-X - Ryzen 3 8GB Enter Komputer,NULL,https://www.tokopedia.com/enterkomputer/pc-rakitan-ek-office-fizzword-red-x-ryzen-3-8gb-enter-komputer-red-x-pc-pack-kayu-31b41?extParam=ivf%3Dfalse%26keyword%3Dpc+rakitan%26search_id%3D20241113182243F181F531882355337UNZ,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/10/8/e9911095-fc1f-4cc2-9216-851717d63a0d.jpg.webp?ect=4g
PC Rakitan Intel Core i5 12400 Gen12 Office - Komputer CPU RAM DDR4 WIFI & Bluetooth V5.3,NULL,https://www.tokopedia.com/jnckomputer/pc-rakitan-intel-core-i5-12400-gen12-office-komputer-cpu-ram-ddr4-wifi-bluetooth-v5-3-ram-1x8gb-ddr4-128gb-m-2-nvme-4df4b?extParam=ivf%3Dfalse%26keyword%3Dpc+rakitan%26search_id%3D20241113182243F181F531882355337UNZ,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/8/7/9816b7f2-011e-4002-a7d6-26fe64c54a5c.jpg.webp?ect=4g
PC RAKITAN/PC GAMING CORE I5 3470 RAM 8GB SSD 128 HDD 500GB VGA 2 GB,Rp1.255.000,https://www.tokopedia.com/takasimacomp/pc-rakitan-pc-gaming-core-i5-3470-ram-8gb-ssd-128-hdd-500gb-vga-2-gb-casing-std-500gb-vgaon?extParam=ivf%3Dfalse%26keyword%3Dpc+rakitan%26search_id%3D20241113182243F181F531882355337UNZ,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/11/9/05a45c89-14c5-4e37-8af5-b3aac4024a90.jpg.webp?ect=4g
PC Rakitan EK Gaming BattleFreedomz TI - Ryzen 7 RTX 4060 Ti - Enter Komputer,NULL,https://www.tokopedia.com/enterkomputer/pc-rakitan-ek-gaming-battlefreedomz-ti-ryzen-7-rtx-4060-ti-enter-komputer-freedomz-ti-pc-pack-kayu-e8b71?extParam=ivf%3Dfalse%26keyword%3Dpc+rakitan%26search_id%3D20241113182243F181F531882355337UNZ,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/8/13/2ceccd3f-4cab-4f68-8cd1-26e411bfd9e2.jpg.webp?ect=4g
PC Rakitan EK Theme - PRIME GANK - Core i5 RTX 4060 - Enter Komputer,NULL,https://www.tokopedia.com/enterkomputer/pc-rakitan-ek-theme-prime-gank-core-i5-rtx-4060-enter-komputer-prime-gank-pc-1650d?extParam=ivf%3Dfalse%26keyword%3Dpc+rakitan%26search_id%3D20241113182243F181F531882355337UNZ,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/11/13/10c4e0da-c8fd-449a-b4c9-b36200933db3.jpg.webp?ect=4g
COC GAMER'S BOX V133.0 - Paket PC Rakitan GeForce RTX 4060,Rp14.399.000,https://www.tokopedia.com/cockomputer/coc-gamer-s-box-v133-0-paket-pc-rakitan-geforce-rtx-4060?extParam=ivf%3Dfalse%26keyword%3Dpc+rakitan%26search_id%3D20241113182243F181F531882355337UNZ,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/9/12/851027b1-175e-4811-b380-91ca1df77132.png.webp?ect=4g
Core i7 | 16 GB | PC Only | CPU Komputer Rakitan,Rp1.999.000,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_KNHAHdHpjabm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSz2Q31i6sJRHpJOHsUhoseDUMoFyaUEH_HFHmFircYpq9z2Qfdi6sJfbm-xQcri6i-pPcOwqRoBgOYDHOYDHBYDHZUDUMNOQ3-BrBY5gBYxgIHi6sUObm-XP3Oig9-wy3zp9R-BrZUEHs1DUMoxPVY2gIHi6BDa6_rDHsjdbAHdo_-Pbm-X9foxQMz2gcV7guYxgIHi6sUdHmFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUstdHArXo_KdoAnNosJpHAKNoaFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z_CHqBJF_jzzHJNJ1_C6zVJF_jzzHJN_Z9o-Q9zDguxjPMoW1MgsHjNfyfOuq1Y2Z9P-q9P2yM7NPujau3Bvq120_uzjQJ7aZMOoq_nh3MO6qjh11MWgQ1O7332ZQuBNH3xgQ1ON_OPqQJOEeMWquJV2_JoGPMoWQcNxupuM3jP3POKaQcW-qMY2_1o-r7BW69BxufzFyMFNPfoW63Wju7dF3A-Dq7BkQfBoe7BpZ37N83V9gICiQABEy1rNPOKaQcW-qMY2_1o-r7BXzsVq3JtO3AoZqVtp_3Bvq12p__Jd8jYJu9BMZIxfyfODQMV9o3xizsBa3BxDHfUpZMWyHj2fyso6HV2yZsxMzRPNyjrNHfgU8IoouRxfgAod6V1Fujx1uugvujyNZBz01M-GH7-kZ1xGqcJaQACgupzX3Vxd6cHp1SzMZIxayp-3QMgU8VzZu3z61B1OuuKFujYZH9oXy7PogfoWzS-x3V-tyMBjgcgU8c2gq1BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjV2_JoG8Bja69BqusBE3BPc8ujagfBvq1BE_M2uP1OJ__ooqMoE_7z08jOJz_uv17tNUiFiyfhOrRzBrBY2gVYfHiUEoAjFHAnDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsHdo_UibmU7HAnNUiFiHpj7HZUDUsHNo_KibmUpHsHi9ZFirI-2yfuwyMBjUsthHpnFbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6sjhomdf6AnhHpeao_rFoAHDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXH_HdosKNHpr7HpJhosnaHAuY?keywords=pc+rakitan&management_type=1&r=https%3A%2F%2Fwww.tokopedia.com%2Fteknologicomputer%2Fcore-i7-16-gb-pc-only-cpu-komputer-rakitan-4gb-128gb-a0a3e%3FextParam%3Divf%253Dtrue%26src%3Dtopads&ob=23&src=find&is_search=1&pub_domain=0&t=desktop&dv=desktop&pub_id=0&page=1&pub_unit=0,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/11/9/062c9061-56ba-4a5b-ba6f-90241aab86e7.jpg.webp?ect=4g
